entry_id,business_unit_id,account_code,account_name,amount,posting_user,approving_user,posting_timestamp,entry_type
GL-03771,BU-03,5000,Professional Fees,7516.49,user3@corp.com,manager2@corp.com,2023-09-07 10:14:39,Manual
GL-03772,BU-03,5100,Travel & Entertainment,9984.52,user2@corp.com,manager2@corp.com,2023-05-25 13:49:42,Automated
GL-03773,BU-02,5200,Office Supplies,398.71,user1@corp.com,manager2@corp.com,2023-01-05 09:55:38,Automated
GL-03774,BU-03,2000,Accounts Payable,3819.24,user3@corp.com,manager2@corp.com,2023-08-03 17:13:09,Automated
GL-03775,BU-05,1000,Cash,5070.85,user2@corp.com,manager2@corp.com,2023-12-06 10:25:07,Automated
GL-03776,BU-04,1000,Cash,8943.57,user2@corp.com,manager2@corp.com,2023-08-04 10:37:30,Manual
GL-03777,BU-01,5200,Office Supplies,4292.84,user1@corp.com,manager2@corp.com,2023-02-24 12:41:59,Automated
GL-03778,BU-01,5200,Office Supplies,667.23,user3@corp.com,manager2@corp.com,2023-02-17 09:38:05,Automated
GL-03779,BU-01,1000,Cash,2489.0,user3@corp.com,manager2@corp.com,2023-01-17 16:21:14,Automated
GL-03780,BU-01,1000,Cash,1067.67,user3@corp.com,manager2@corp.com,2023-01-02 15:52:53,Automated
GL-03781,BU-04,5200,Office Supplies,8038.73,user3@corp.com,manager1@corp.com,2023-08-11 11:07:27,Manual
GL-03782,BU-03,5000,Professional Fees,3303.78,user1@corp.com,manager2@corp.com,2023-08-18 16:13:35,Automated
GL-03783,BU-02,2000,Accounts Payable,7145.14,user3@corp.com,manager1@corp.com,2023-06-01 17:06:27,Automated
GL-03784,BU-01,5100,Travel & Entertainment,6903.93,user3@corp.com,manager2@corp.com,2023-07-28 16:37:11,Manual
GL-03785,BU-03,1000,Cash,9081.97,user2@corp.com,manager1@corp.com,2023-08-01 15:18:25,Automated
GL-03786,BU-04,5100,Travel & Entertainment,6956.43,user2@corp.com,manager2@corp.com,2023-02-03 10:26:23,Automated
GL-03787,BU-01,5100,Travel & Entertainment,5640.81,user3@corp.com,manager2@corp.com,2023-04-27 15:55:38,Automated
GL-03788,BU-03,5100,Travel & Entertainment,3941.3,user2@corp.com,manager1@corp.com,2023-03-23 12:50:05,Automated
GL-03789,BU-01,5000,Professional Fees,1282.24,user2@corp.com,manager1@corp.com,2023-10-18 14:37:46,Automated
GL-03790,BU-02,5200,Office Supplies,4211.73,user1@corp.com,manager1@corp.com,2023-10-13 14:37:58,Automated
GL-03791,BU-05,5000,Professional Fees,5156.52,user2@corp.com,manager2@corp.com,2023-12-15 10:39:45,Automated
GL-03792,BU-05,5200,Office Supplies,907.09,user1@corp.com,manager2@corp.com,2023-10-09 11:13:35,Automated
GL-03793,BU-05,5000,Professional Fees,8411.12,user3@corp.com,manager2@corp.com,2023-05-12 17:55:46,Automated
GL-03794,BU-02,5000,Professional Fees,4869.18,user3@corp.com,manager2@corp.com,2023-03-24 17:31:52,Automated
GL-03795,BU-01,5100,Travel & Entertainment,678.71,user1@corp.com,manager2@corp.com,2023-06-08 12:13:07,Automated
GL-03796,BU-03,2000,Accounts Payable,5749.96,user1@corp.com,manager1@corp.com,2023-12-18 15:03:54,Manual
GL-03797,BU-01,1000,Cash,2579.35,user1@corp.com,manager1@corp.com,2023-09-08 15:31:04,Automated
GL-03798,BU-01,5000,Professional Fees,5905.46,user3@corp.com,manager1@corp.com,2023-11-27 15:10:18,Automated
GL-03799,BU-02,2000,Accounts Payable,7556.14,user1@corp.com,manager2@corp.com,2023-07-19 10:20:14,Automated
GL-03800,BU-04,1000,Cash,3691.93,user2@corp.com,manager1@corp.com,2023-02-23 17:46:40,Automated
GL-03801,BU-03,2000,Accounts Payable,2007.22,user2@corp.com,manager1@corp.com,2023-03-02 11:12:12,Automated
GL-03802,BU-05,2000,Accounts Payable,4954.29,user2@corp.com,manager2@corp.com,2023-03-13 14:56:11,Automated
GL-03803,BU-03,2000,Accounts Payable,3162.94,user1@corp.com,manager1@corp.com,2023-03-27 17:53:34,Manual
GL-03804,BU-02,1000,Cash,8565.94,user1@corp.com,manager2@corp.com,2023-08-28 12:47:03,Automated
GL-03805,BU-03,2000,Accounts Payable,7693.2,user1@corp.com,manager2@corp.com,2023-11-21 13:25:07,Manual
GL-03806,BU-02,5100,Travel & Entertainment,7506.68,user2@corp.com,manager1@corp.com,2023-04-07 12:43:26,Automated
GL-03807,BU-01,5100,Travel & Entertainment,1247.77,user3@corp.com,manager1@corp.com,2023-03-17 10:15:05,Manual
GL-03808,BU-05,5200,Office Supplies,6898.65,user2@corp.com,manager2@corp.com,2023-02-14 09:21:34,Automated
GL-03809,BU-02,5100,Travel & Entertainment,6647.03,user3@corp.com,manager2@corp.com,2023-03-10 11:22:44,Manual
GL-03810,BU-04,1000,Cash,1029.48,user1@corp.com,manager1@corp.com,2023-09-18 10:58:02,Automated
GL-03811,BU-04,5200,Office Supplies,8114.44,user1@corp.com,manager2@corp.com,2023-11-07 09:22:18,Automated
GL-03812,BU-04,2000,Accounts Payable,6544.22,user3@corp.com,manager2@corp.com,2023-08-09 15:33:02,Automated
GL-03813,BU-03,1000,Cash,1667.82,user2@corp.com,manager2@corp.com,2023-11-27 12:33:22,Automated
GL-03814,BU-05,2000,Accounts Payable,6149.99,user3@corp.com,manager1@corp.com,2023-01-20 16:56:08,Automated
GL-03815,BU-02,1000,Cash,4956.62,user1@corp.com,manager2@corp.com,2023-11-27 12:30:31,Automated
GL-03816,BU-02,1000,Cash,1637.47,user2@corp.com,manager2@corp.com,2023-10-19 12:13:01,Manual
GL-03817,BU-01,5100,Travel & Entertainment,4204.05,user1@corp.com,manager2@corp.com,2023-12-29 14:19:01,Manual
GL-03818,BU-05,2000,Accounts Payable,3754.62,user3@corp.com,manager2@corp.com,2023-08-02 09:39:47,Automated
GL-03819,BU-02,1000,Cash,7039.99,user2@corp.com,manager2@corp.com,2023-06-29 11:18:11,Automated
GL-03820,BU-05,5200,Office Supplies,7975.28,user3@corp.com,manager1@corp.com,2023-09-08 13:48:07,Automated
GL-03821,BU-01,5200,Office Supplies,2455.79,user3@corp.com,manager1@corp.com,2023-08-02 17:14:43,Manual
GL-03822,BU-04,1000,Cash,1295.96,user3@corp.com,manager2@corp.com,2023-01-27 14:45:24,Automated
GL-03823,BU-04,5000,Professional Fees,2536.31,user3@corp.com,manager1@corp.com,2023-04-21 10:04:45,Manual
GL-03824,BU-02,5100,Travel & Entertainment,8407.54,user1@corp.com,manager1@corp.com,2023-09-18 15:33:37,Automated
GL-03825,BU-03,5100,Travel & Entertainment,8412.84,user3@corp.com,manager2@corp.com,2023-01-27 10:51:59,Automated
GL-03826,BU-05,5200,Office Supplies,8904.77,user1@corp.com,manager2@corp.com,2023-04-06 09:34:40,Manual
GL-03827,BU-03,5200,Office Supplies,1978.15,user3@corp.com,manager2@corp.com,2023-02-08 13:18:45,Automated
GL-03828,BU-03,5100,Travel & Entertainment,860.56,user1@corp.com,manager2@corp.com,2023-03-16 15:03:55,Automated
GL-03829,BU-03,1000,Cash,7099.64,user3@corp.com,manager1@corp.com,2023-10-09 09:58:55,Automated
GL-03830,BU-05,5100,Travel & Entertainment,5204.13,user1@corp.com,manager1@corp.com,2023-08-14 16:32:37,Automated
GL-03831,BU-05,5000,Professional Fees,3897.87,user1@corp.com,manager1@corp.com,2023-07-07 12:56:37,Automated
GL-03832,BU-04,1000,Cash,6407.47,user1@corp.com,manager2@corp.com,2023-05-09 11:45:15,Automated
GL-03833,BU-05,5000,Professional Fees,4156.65,user3@corp.com,manager2@corp.com,2023-05-19 12:46:14,Automated
GL-03834,BU-02,5100,Travel & Entertainment,107.1,user1@corp.com,manager1@corp.com,2023-02-17 11:03:06,Manual
GL-03835,BU-02,2000,Accounts Payable,9404.2,user1@corp.com,manager1@corp.com,2023-09-18 17:55:41,Automated
GL-03836,BU-02,5200,Office Supplies,4020.58,user2@corp.com,manager2@corp.com,2023-09-12 15:27:03,Automated
GL-03837,BU-03,1000,Cash,6503.99,user1@corp.com,manager2@corp.com,2023-03-31 12:00:16,Automated
GL-03838,BU-01,5100,Travel & Entertainment,4263.22,user1@corp.com,manager2@corp.com,2023-02-08 14:29:15,Automated
GL-03839,BU-03,1000,Cash,4115.76,user2@corp.com,manager2@corp.com,2023-04-21 14:40:14,Manual
GL-03840,BU-03,2000,Accounts Payable,4942.27,user1@corp.com,manager2@corp.com,2023-08-29 15:18:20,Automated
GL-03841,BU-03,5100,Travel & Entertainment,6050.26,user1@corp.com,manager2@corp.com,2023-01-26 12:39:57,Automated
GL-03842,BU-02,1000,Cash,2778.41,user2@corp.com,manager2@corp.com,2023-12-14 14:42:48,Automated
GL-03843,BU-05,1000,Cash,5223.09,user3@corp.com,manager2@corp.com,2023-03-17 14:32:14,Automated
GL-03844,BU-05,2000,Accounts Payable,2202.22,user1@corp.com,manager1@corp.com,2023-05-04 14:58:46,Manual
GL-03845,BU-05,5100,Travel & Entertainment,1365.02,user2@corp.com,manager2@corp.com,2023-07-06 15:33:17,Manual
GL-03846,BU-01,1000,Cash,5205.24,user2@corp.com,manager1@corp.com,2023-06-23 14:19:29,Automated
GL-03847,BU-01,5100,Travel & Entertainment,8336.63,user3@corp.com,manager2@corp.com,2023-05-08 10:24:26,Automated
GL-03848,BU-02,1000,Cash,9665.14,user1@corp.com,manager2@corp.com,2023-08-28 09:43:40,Automated
GL-03849,BU-03,5000,Professional Fees,3985.63,user3@corp.com,manager1@corp.com,2023-09-14 13:15:39,Automated
GL-03850,BU-05,5000,Professional Fees,8461.04,user3@corp.com,manager1@corp.com,2023-04-27 12:06:07,Automated
GL-03851,BU-01,1000,Cash,6083.39,user1@corp.com,manager1@corp.com,2023-09-27 17:29:53,Automated
GL-03852,BU-02,5000,Professional Fees,5028.33,user3@corp.com,manager1@corp.com,2023-08-15 15:51:30,Automated
GL-03853,BU-02,1000,Cash,3008.55,user3@corp.com,manager2@corp.com,2023-03-01 14:25:26,Automated
GL-03854,BU-02,1000,Cash,957.21,user3@corp.com,manager1@corp.com,2023-08-08 10:19:36,Automated
GL-03855,BU-02,5200,Office Supplies,8612.21,user1@corp.com,manager2@corp.com,2023-08-09 13:32:08,Automated
GL-03856,BU-05,5000,Professional Fees,8274.35,user2@corp.com,manager2@corp.com,2023-05-22 10:19:30,Automated
GL-03857,BU-02,5200,Office Supplies,7314.11,user1@corp.com,manager1@corp.com,2023-11-10 09:18:26,Automated
GL-03858,BU-01,5100,Travel & Entertainment,9873.84,user2@corp.com,manager2@corp.com,2023-05-03 15:26:19,Manual
GL-03859,BU-01,5100,Travel & Entertainment,8431.28,user3@corp.com,manager2@corp.com,2023-06-16 11:06:51,Manual
GL-03860,BU-05,5000,Professional Fees,6511.89,user3@corp.com,manager2@corp.com,2023-03-07 09:50:03,Automated
GL-03861,BU-01,5100,Travel & Entertainment,2972.95,user3@corp.com,manager1@corp.com,2023-01-02 13:02:11,Automated
GL-03862,BU-05,5200,Office Supplies,4133.92,user1@corp.com,manager1@corp.com,2023-05-02 12:22:24,Manual
GL-03863,BU-05,5100,Travel & Entertainment,1885.57,user2@corp.com,manager1@corp.com,2023-04-06 09:31:06,Automated
GL-03864,BU-05,1000,Cash,1311.84,user2@corp.com,manager1@corp.com,2023-11-02 16:52:58,Automated
GL-03865,BU-04,2000,Accounts Payable,8266.54,user1@corp.com,manager1@corp.com,2023-03-28 12:46:09,Automated
GL-03866,BU-04,1000,Cash,4433.37,user2@corp.com,manager2@corp.com,2023-10-04 14:10:37,Automated
GL-03867,BU-01,5200,Office Supplies,9876.63,user3@corp.com,manager1@corp.com,2023-10-13 11:35:12,Manual
GL-03868,BU-04,1000,Cash,5353.59,user2@corp.com,manager2@corp.com,2023-09-06 11:02:53,Automated
GL-03869,BU-01,5000,Professional Fees,6280.03,user1@corp.com,manager1@corp.com,2023-06-19 17:58:15,Automated
GL-03870,BU-01,1000,Cash,4435.27,user3@corp.com,manager2@corp.com,2023-04-18 15:50:34,Automated
GL-03871,BU-04,2000,Accounts Payable,7620.27,user2@corp.com,manager1@corp.com,2023-11-23 13:23:35,Automated
GL-03872,BU-05,5100,Travel & Entertainment,1974.49,user2@corp.com,manager2@corp.com,2023-05-18 10:39:08,Manual
GL-03873,BU-03,5100,Travel & Entertainment,7010.33,user1@corp.com,manager2@corp.com,2023-02-22 13:49:15,Automated
GL-03874,BU-03,5000,Professional Fees,3618.9,user3@corp.com,manager2@corp.com,2023-09-21 11:08:46,Automated
GL-03875,BU-04,5200,Office Supplies,1547.54,user2@corp.com,manager1@corp.com,2023-10-12 17:48:05,Automated
GL-03876,BU-01,5200,Office Supplies,7101.24,user3@corp.com,manager2@corp.com,2023-05-09 09:23:26,Automated
GL-03877,BU-02,1000,Cash,3215.28,user2@corp.com,manager2@corp.com,2023-12-07 10:29:20,Automated
GL-03878,BU-03,5200,Office Supplies,838.22,user2@corp.com,manager2@corp.com,2023-07-06 14:29:42,Automated
GL-03879,BU-05,5100,Travel & Entertainment,6525.19,user1@corp.com,manager2@corp.com,2023-06-29 09:03:34,Automated
GL-03880,BU-01,5200,Office Supplies,2102.51,user3@corp.com,manager1@corp.com,2023-06-22 17:02:13,Manual
GL-03881,BU-02,2000,Accounts Payable,4395.79,user3@corp.com,manager1@corp.com,2023-05-18 13:42:50,Automated
GL-03882,BU-03,5000,Professional Fees,9535.4,user1@corp.com,manager1@corp.com,2023-10-26 17:21:05,Automated
GL-03883,BU-05,5000,Professional Fees,2107.23,user1@corp.com,manager1@corp.com,2023-04-27 15:12:12,Automated
GL-03884,BU-03,2000,Accounts Payable,6274.31,user2@corp.com,manager1@corp.com,2023-07-07 13:54:08,Automated
GL-03885,BU-04,5100,Travel & Entertainment,3456.12,user2@corp.com,manager2@corp.com,2023-08-03 09:57:14,Manual
GL-03886,BU-02,2000,Accounts Payable,2004.55,user3@corp.com,manager1@corp.com,2023-02-10 15:23:37,Manual
GL-03887,BU-05,5000,Professional Fees,4693.47,user2@corp.com,manager1@corp.com,2023-03-10 11:17:47,Automated
GL-03888,BU-05,5100,Travel & Entertainment,7181.04,user3@corp.com,manager2@corp.com,2023-09-08 11:58:37,Manual
GL-03889,BU-04,5000,Professional Fees,4237.87,user1@corp.com,manager1@corp.com,2023-08-24 16:10:46,Automated
GL-03890,BU-05,5200,Office Supplies,6549.38,user2@corp.com,manager2@corp.com,2023-02-01 14:03:00,Automated
GL-03891,BU-01,2000,Accounts Payable,5313.43,user3@corp.com,manager1@corp.com,2023-11-23 15:04:45,Automated
GL-03892,BU-02,2000,Accounts Payable,7266.65,user2@corp.com,manager1@corp.com,2023-04-19 11:31:48,Manual
GL-03893,BU-04,2000,Accounts Payable,5153.24,user3@corp.com,manager1@corp.com,2023-11-30 11:47:28,Automated
GL-03894,BU-03,2000,Accounts Payable,8688.66,user1@corp.com,manager2@corp.com,2023-11-17 13:00:48,Automated
GL-03895,BU-03,5000,Professional Fees,8448.79,user3@corp.com,manager1@corp.com,2023-02-24 10:54:36,Automated
GL-03896,BU-02,5200,Office Supplies,946.83,user1@corp.com,manager1@corp.com,2023-12-13 12:29:25,Automated
GL-03897,BU-04,2000,Accounts Payable,2109.95,user1@corp.com,manager1@corp.com,2023-07-27 09:17:02,Automated
GL-03898,BU-04,5000,Professional Fees,8723.68,user1@corp.com,manager2@corp.com,2023-03-16 13:52:41,Automated
GL-03899,BU-05,5200,Office Supplies,3666.87,user1@corp.com,manager2@corp.com,2023-04-13 15:31:29,Automated
GL-03900,BU-01,5100,Travel & Entertainment,1014.55,user1@corp.com,manager2@corp.com,2023-10-12 11:07:52,Automated
GL-03901,BU-04,2000,Accounts Payable,4137.05,user3@corp.com,manager2@corp.com,2023-12-11 17:14:55,Automated
GL-03902,BU-02,2000,Accounts Payable,4438.71,user1@corp.com,manager1@corp.com,2023-09-01 13:30:40,Automated
GL-03903,BU-04,2000,Accounts Payable,5489.31,user1@corp.com,manager2@corp.com,2023-01-30 14:40:51,Automated
GL-03904,BU-02,2000,Accounts Payable,2172.44,user2@corp.com,manager1@corp.com,2023-10-10 15:05:45,Automated
GL-03905,BU-02,5200,Office Supplies,3935.7,user1@corp.com,manager2@corp.com,2023-01-30 13:46:42,Automated
GL-03906,BU-04,2000,Accounts Payable,7717.93,user1@corp.com,manager1@corp.com,2023-12-13 17:01:22,Automated
GL-03907,BU-03,1000,Cash,8271.18,user2@corp.com,manager2@corp.com,2023-01-06 17:38:48,Automated
GL-03908,BU-02,1000,Cash,8089.44,user1@corp.com,manager2@corp.com,2023-11-24 15:43:38,Manual
GL-03909,BU-04,1000,Cash,9433.57,user1@corp.com,manager1@corp.com,2023-07-14 12:14:40,Automated
GL-03910,BU-03,5100,Travel & Entertainment,1871.34,user1@corp.com,manager2@corp.com,2023-09-01 15:11:08,Manual
GL-03911,BU-04,5000,Professional Fees,2972.03,user1@corp.com,manager2@corp.com,2023-01-13 10:45:04,Automated
GL-03912,BU-01,5100,Travel & Entertainment,1712.13,user3@corp.com,manager2@corp.com,2023-11-10 11:22:34,Automated
GL-03913,BU-01,1000,Cash,5163.36,user3@corp.com,manager2@corp.com,2023-08-14 09:36:44,Automated
GL-03914,BU-04,5100,Travel & Entertainment,7423.75,user1@corp.com,manager1@corp.com,2023-08-11 09:44:47,Manual
GL-03915,BU-04,5000,Professional Fees,5952.26,user3@corp.com,manager1@corp.com,2023-06-07 15:07:36,Automated
GL-03916,BU-04,5000,Professional Fees,5160.01,user3@corp.com,manager1@corp.com,2023-10-26 12:27:57,Manual
GL-03917,BU-04,2000,Accounts Payable,2846.82,user1@corp.com,manager2@corp.com,2023-08-18 13:32:13,Automated
GL-03918,BU-02,5200,Office Supplies,2950.11,user2@corp.com,manager1@corp.com,2023-03-24 17:04:23,Manual
GL-03919,BU-02,5100,Travel & Entertainment,654.19,user1@corp.com,manager2@corp.com,2023-12-18 14:21:41,Manual
GL-03920,BU-01,5200,Office Supplies,3530.8,user3@corp.com,manager2@corp.com,2023-01-13 12:39:41,Automated
GL-03921,BU-01,1000,Cash,6901.47,user1@corp.com,manager2@corp.com,2023-08-03 09:13:43,Automated
GL-03922,BU-04,1000,Cash,6423.07,user3@corp.com,manager1@corp.com,2023-04-12 14:07:12,Automated
GL-03923,BU-02,1000,Cash,5454.79,user1@corp.com,manager1@corp.com,2023-07-31 13:30:04,Automated
GL-03924,BU-03,5100,Travel & Entertainment,2621.77,user3@corp.com,manager2@corp.com,2023-12-14 10:33:10,Automated
GL-03925,BU-03,1000,Cash,5672.78,user3@corp.com,manager1@corp.com,2023-07-27 11:09:19,Automated
GL-03926,BU-03,5200,Office Supplies,1650.48,user1@corp.com,manager1@corp.com,2023-07-03 11:19:39,Automated
GL-03927,BU-02,2000,Accounts Payable,5139.21,user3@corp.com,manager2@corp.com,2023-09-11 09:51:56,Automated
GL-03928,BU-04,5100,Travel & Entertainment,5520.68,user1@corp.com,manager1@corp.com,2023-10-27 15:21:43,Automated
GL-03929,BU-04,2000,Accounts Payable,9652.12,user2@corp.com,manager1@corp.com,2023-02-27 14:21:35,Automated
GL-03930,BU-02,2000,Accounts Payable,7523.37,user3@corp.com,manager1@corp.com,2023-05-23 13:40:36,Manual
GL-03931,BU-03,5000,Professional Fees,636.35,user3@corp.com,manager1@corp.com,2023-06-02 12:20:59,Automated
GL-03932,BU-02,2000,Accounts Payable,2580.96,user2@corp.com,manager1@corp.com,2023-03-28 16:22:07,Automated
GL-03933,BU-04,5200,Office Supplies,3027.31,user3@corp.com,manager1@corp.com,2023-12-13 13:48:00,Automated
GL-03934,BU-02,5000,Professional Fees,2183.82,user3@corp.com,manager2@corp.com,2023-10-27 13:54:41,Manual
GL-03935,BU-02,5200,Office Supplies,7400.04,user1@corp.com,manager1@corp.com,2023-08-17 14:28:38,Manual
GL-03936,BU-05,5200,Office Supplies,6441.6,user1@corp.com,manager2@corp.com,2023-10-12 15:10:09,Automated
GL-03937,BU-01,2000,Accounts Payable,5948.75,user1@corp.com,manager2@corp.com,2023-11-29 11:20:56,Automated
GL-03938,BU-01,1000,Cash,9379.8,user3@corp.com,manager2@corp.com,2023-04-24 13:18:31,Automated
GL-03939,BU-04,1000,Cash,1267.39,user1@corp.com,manager1@corp.com,2023-02-21 14:51:49,Automated
GL-03940,BU-03,1000,Cash,6181.46,user2@corp.com,manager2@corp.com,2023-06-30 09:19:42,Automated
GL-03941,BU-04,5200,Office Supplies,5723.2,user3@corp.com,manager1@corp.com,2023-07-14 12:48:23,Automated
GL-03942,BU-03,5000,Professional Fees,392.67,user3@corp.com,manager2@corp.com,2023-07-18 09:23:04,Automated
GL-03943,BU-03,5200,Office Supplies,9162.03,user3@corp.com,manager2@corp.com,2023-02-03 13:01:28,Automated
GL-03944,BU-04,5100,Travel & Entertainment,4840.74,user2@corp.com,manager2@corp.com,2023-06-02 12:18:20,Automated
GL-03945,BU-01,1000,Cash,1437.5,user2@corp.com,manager2@corp.com,2023-05-22 16:28:22,Automated
GL-03946,BU-05,5100,Travel & Entertainment,1125.02,user1@corp.com,manager1@corp.com,2023-07-13 13:32:17,Automated
GL-03947,BU-03,5100,Travel & Entertainment,5982.7,user3@corp.com,manager1@corp.com,2023-01-05 17:43:17,Manual
GL-03948,BU-01,2000,Accounts Payable,6815.97,user3@corp.com,manager2@corp.com,2023-09-15 17:36:40,Automated
GL-03949,BU-01,5200,Office Supplies,7759.78,user1@corp.com,manager2@corp.com,2023-04-03 12:31:49,Automated
GL-03950,BU-02,5200,Office Supplies,4883.2,user2@corp.com,manager2@corp.com,2023-11-24 14:45:48,Automated
GL-03951,BU-02,5100,Travel & Entertainment,5650.32,user3@corp.com,manager1@corp.com,2023-11-10 15:29:53,Automated
GL-03952,BU-04,1000,Cash,2043.36,user2@corp.com,manager1@corp.com,2023-08-25 15:13:48,Automated
GL-03953,BU-04,5000,Professional Fees,763.85,user2@corp.com,manager1@corp.com,2023-09-21 17:50:55,Automated
GL-03954,BU-05,5000,Professional Fees,6137.16,user3@corp.com,manager1@corp.com,2023-03-06 11:46:26,Automated
GL-03955,BU-04,2000,Accounts Payable,2479.26,user2@corp.com,manager1@corp.com,2023-10-20 14:40:19,Automated
GL-03956,BU-02,5200,Office Supplies,1963.24,user3@corp.com,manager2@corp.com,2023-07-19 14:06:04,Automated
GL-03957,BU-03,1000,Cash,932.46,user3@corp.com,manager2@corp.com,2023-02-24 10:20:58,Automated
GL-03958,BU-04,5000,Professional Fees,7302.39,user1@corp.com,manager2@corp.com,2023-06-23 13:04:33,Automated
GL-03959,BU-05,5200,Office Supplies,5801.64,user2@corp.com,manager2@corp.com,2023-03-03 09:03:37,Automated
GL-03960,BU-05,5000,Professional Fees,8246.52,user2@corp.com,manager2@corp.com,2023-03-09 14:45:14,Automated
GL-03961,BU-02,5100,Travel & Entertainment,6135.03,user1@corp.com,manager1@corp.com,2023-08-08 12:49:55,Automated
GL-03962,BU-05,5000,Professional Fees,3496.92,user1@corp.com,manager2@corp.com,2023-08-08 09:45:18,Manual
GL-03963,BU-03,5200,Office Supplies,9232.88,user3@corp.com,manager1@corp.com,2023-09-14 10:10:38,Manual
GL-03964,BU-02,5100,Travel & Entertainment,4350.21,user3@corp.com,manager2@corp.com,2023-12-05 14:26:52,Automated
GL-03965,BU-04,2000,Accounts Payable,8988.64,user3@corp.com,manager2@corp.com,2023-02-24 10:40:26,Manual
GL-03966,BU-02,5100,Travel & Entertainment,3933.33,user3@corp.com,manager2@corp.com,2023-10-13 10:16:11,Automated
GL-03967,BU-03,2000,Accounts Payable,7655.66,user1@corp.com,manager1@corp.com,2023-10-12 13:46:34,Automated
GL-03968,BU-04,5000,Professional Fees,9967.61,user3@corp.com,manager2@corp.com,2023-07-07 16:34:42,Manual
GL-03969,BU-05,1000,Cash,3911.85,user2@corp.com,manager1@corp.com,2023-05-18 11:13:00,Manual
GL-03970,BU-02,5200,Office Supplies,8426.06,user3@corp.com,manager1@corp.com,2023-01-16 11:44:24,Manual
GL-03971,BU-03,5200,Office Supplies,5138.02,user3@corp.com,manager1@corp.com,2023-03-24 17:32:31,Automated
GL-03972,BU-05,5200,Office Supplies,6282.75,user2@corp.com,manager1@corp.com,2023-10-23 10:26:13,Automated
GL-03973,BU-04,5000,Professional Fees,7806.03,user2@corp.com,manager1@corp.com,2023-07-07 17:09:15,Automated
GL-03974,BU-01,1000,Cash,2223.59,user2@corp.com,manager1@corp.com,2023-03-30 13:03:56,Automated
GL-03975,BU-01,5000,Professional Fees,9712.33,user1@corp.com,manager2@corp.com,2023-01-25 15:54:30,Automated
GL-03976,BU-03,5200,Office Supplies,2627.16,user3@corp.com,manager1@corp.com,2023-04-13 13:59:12,Automated
GL-03977,BU-01,1000,Cash,685.19,user3@corp.com,manager2@corp.com,2023-05-24 09:23:07,Automated
GL-03978,BU-01,5000,Professional Fees,546.84,user1@corp.com,manager1@corp.com,2023-03-30 15:12:43,Automated
GL-03979,BU-02,5000,Professional Fees,4500.88,user3@corp.com,manager2@corp.com,2023-01-17 09:00:12,Automated
GL-03980,BU-03,5200,Office Supplies,1847.0,user3@corp.com,manager2@corp.com,2023-09-15 11:40:10,Automated
GL-03981,BU-05,2000,Accounts Payable,2660.37,user3@corp.com,manager2@corp.com,2023-03-22 13:16:26,Manual
GL-03982,BU-05,5200,Office Supplies,8971.68,user2@corp.com,manager1@corp.com,2023-07-21 11:02:24,Automated
GL-03983,BU-04,2000,Accounts Payable,4137.87,user2@corp.com,manager2@corp.com,2023-12-19 15:37:13,Automated
GL-03984,BU-04,5000,Professional Fees,9023.23,user2@corp.com,manager1@corp.com,2023-11-02 17:56:46,Manual
GL-03985,BU-03,1000,Cash,1956.39,user3@corp.com,manager1@corp.com,2023-05-19 14:06:24,Automated
GL-03986,BU-04,5200,Office Supplies,7981.34,user3@corp.com,manager2@corp.com,2023-05-31 09:17:23,Automated
GL-03987,BU-04,5000,Professional Fees,7175.68,user1@corp.com,manager1@corp.com,2023-06-30 12:40:51,Automated
GL-03988,BU-04,2000,Accounts Payable,2646.13,user1@corp.com,manager2@corp.com,2023-12-21 09:27:58,Manual
GL-03989,BU-04,1000,Cash,3005.82,user1@corp.com,manager1@corp.com,2023-06-26 09:35:02,Automated
GL-03990,BU-04,5100,Travel & Entertainment,3586.01,user2@corp.com,manager1@corp.com,2023-12-07 16:39:36,Automated
GL-03991,BU-01,2000,Accounts Payable,5798.97,user3@corp.com,manager2@corp.com,2023-01-19 16:49:42,Automated
GL-03992,BU-04,2000,Accounts Payable,191.78,user2@corp.com,manager1@corp.com,2023-01-16 14:56:19,Automated
GL-03993,BU-04,5200,Office Supplies,6906.79,user1@corp.com,manager1@corp.com,2023-09-07 09:41:19,Manual
GL-03994,BU-01,5100,Travel & Entertainment,4036.63,user1@corp.com,manager2@corp.com,2023-05-04 16:33:42,Automated
GL-03995,BU-02,5000,Professional Fees,2541.09,user1@corp.com,manager2@corp.com,2023-02-10 13:07:36,Automated
GL-03996,BU-04,5000,Professional Fees,3158.91,user2@corp.com,manager2@corp.com,2023-09-29 17:17:50,Automated
GL-03997,BU-05,5100,Travel & Entertainment,8279.0,user2@corp.com,manager2@corp.com,2023-07-20 09:32:51,Automated
GL-03998,BU-01,1000,Cash,4414.79,user1@corp.com,manager2@corp.com,2023-09-04 12:16:20,Automated
GL-03999,BU-01,5000,Professional Fees,6664.92,user1@corp.com,manager2@corp.com,2023-11-17 09:52:19,Automated
GL-04000,BU-01,1000,Cash,2341.71,user1@corp.com,manager1@corp.com,2023-04-17 16:09:39,Manual
GL-04001,BU-03,5100,Travel & Entertainment,4446.62,user2@corp.com,manager2@corp.com,2023-11-21 15:34:24,Automated
GL-04002,BU-02,5000,Professional Fees,7385.25,user1@corp.com,manager2@corp.com,2023-10-16 12:05:58,Automated
